term_key,form_display,form_normalized,count,entry_count,text_sources,author_groups
δηλητηριον φαρμακον,δηλητήριον φάρμακον,δηλητηριον φαρμακον,1,1,DIOSC_DMM,Dioscorides
δηλητηριον φαρμακον,δηλητήριον φάρμακον,δηλητηριον φαρμακον,1,1,AET_LM,Aetius
δημητριον,δημήτριον,δημητριον,1,1,GAL_SMT,Galen
δια θαλαττης οινος,διὰ θαλάττης οἶνος,δια θαλαττης οινος,1,1,DIOSC_DMM,Dioscorides
διαξυλον,διάξυλον,διαξυλον,1,1,DIOSC_DMM,Dioscorides
διαυγες υδωρ,διαυγὲς ὕδωρ,διαυγες υδωρ,1,1,DIOSC_DMM,Dioscorides
διαφανες,διαφανές,διαφανες,1,1,AET_LM,Aetius
διαφυσεις,διαφύσεις,διαφυσεις,1,1,DIOSC_DMM,Dioscorides
διαφυσιν,διάφυσιν,διαφυσιν,1,1,DIOSC_DMM,Dioscorides
διαχυσις,διάχυσις,διαχυσις,1,1,DIOSC_DMM,Dioscorides
διαχυτος,διάχυτος,διαχυτος,1,1,DIOSC_DMM,Dioscorides
διαχωρημα,διαχώρημα,διαχωρημα,1,1,AET_LM,Aetius
διδακτυλον,διδάκτυλον,διδακτυλον,1,1,DIOSC_DMM,Dioscorides
διζα,δίζα,διζα,1,1,DIOSC_DMM,Dioscorides
διζα,δῖζα,διζα,1,1,DIOSC_DMM,Dioscorides
δικοκκος ζεα,δικόκκος ζέα,δικοκκος ζεα,1,1,DIOSC_DMM,Dioscorides
δικταμνον,Δίκταμνον,δικταμνον,1,1,ORIB_CM,Oribasius
δικταμνον,δίκταμνον,δικταμνον,6,6,AET_LM;DIOSC_DMM;GAL_SMT;ORIB_CM,Aetius;Dioscorides;Galen;Oribasius
δικταμνον,δικτάμνον,δικταμνον,1,1,DIOSC_DMM,Dioscorides
δικταμνον,δικτάμνον,δικταμνον,1,1,PAUL_AEG,Paul
δικταμνον,δίκταμνον,δικταμνον,1,1,PAUL_AEG,Paul
διονυσιας,Διονυσιάς,διονυσιας,2,2,DIOSC_DMM;ORIB_CM,Dioscorides;Oribasius
διονυσιας,διονυσίας,διονυσιας,1,1,GAL_SMT,Galen
διονυσιας,διονυσιάς,διονυσιας,1,1,PAUL_AEG,Paul
διονυσιας,διονυσιὰς,διονυσιας,1,1,PAUL_AEG,Paul
διονυσιον,Διονύσιον,διονυσιον,1,1,DIOSC_DMM,Dioscorides
διος βαλανος,Διὸς βάλανος,διος βαλανος,1,1,DIOSC_DMM,Dioscorides
διρκαια,Διρκαία,διρκαια,1,1,DIOSC_DMM,Dioscorides
διρκαια,διρκαία,διρκαια,1,1,DIOSC_DMM,Dioscorides
διφρυγες,διφρυγές,διφρυγες,5,5,AET_LM;DIOSC_DMM;GAL_SMT;PAUL_AEG,Aetius;Dioscorides;Galen;Paul
διφρυγες,διφρυγές,διφρυγες,1,1,GAL_SMT,Galen
διψακος,δίψακος,διψακος,3,3,AET_LM;DIOSC_DMM;GAL_ALIM,Aetius;Dioscorides;Galen
διψακος,διψάκος,διψακος,2,2,GAL_SMT;ORIB_CM,Galen;Oribasius
διψακος,διψακός,διψακος,1,1,PAUL_AEG,Paul
διψακος ακανθα,διψάκος ἄκανθα,διψακος ακανθα,1,1,GAL_SMT,Galen
διψακου ριζα,Διψάκου ῥίζα,διψακου ριζα,1,1,ORIB_CM,Oribasius
δοιδυξ,δοίδυξ,δοιδυξ,1,1,AET_LM,Aetius
δολιχος,δόλιχος,δολιχος,3,3,AET_LM;GAL_ALIM,Aetius;Galen
δοναξ,δόναξ,δοναξ,1,1,DIOSC_DMM,Dioscorides
δορυκνιδιον,δορυκνίδιον,δορυκνιδιον,1,1,GAL_SMT,Galen
δορυκνιον,Δορύκνιον,δορυκνιον,1,1,PAUL_AEG,Paul
δορυκνιον,δορύκνιον,δορυκνιον,5,5,AET_LM;DIOSC_DMM;ORIB_CM,Aetius;Dioscorides;Oribasius
δραβη,δράβη,δραβη,1,1,DIOSC_DMM,Dioscorides
δραβη ποα,δράβη πόα,δραβη ποα,1,1,DIOSC_DMM,Dioscorides
δρακαινη,δρακαίνη,δρακαινη,1,1,PAUL_AEG,Paul
δρακοντιον,δρακοντίον,δρακοντιον,3,3,AET_LM;DIOSC_DMM;GAL_SMT,Aetius;Dioscorides;Galen
δρακοντιον,δρακόντιον,δρακοντιον,1,1,DIOSC_DMM,Dioscorides
δρακοντιον,δρακόντιον,δρακοντιον,9,9,AET_LM;DIOSC_DMM;GAL_SMT;ORIB_CM;PAUL_AEG,Aetius;Dioscorides;Galen;Oribasius;Paul
δρακοντος θαλαττιου φολιδας,δράκοντος θαλαττίου φολίδας,δρακοντος θαλαττιου φολιδας,1,1,AET_LM,Aetius
δρακων,δράκων,δρακων,5,5,AET_LM;DIOSC_DMM;GAL_SMT;PAUL_AEG,Aetius;Dioscorides;Galen;Paul
δρακων,δράκων,δρακων,1,1,PAUL_AEG,Paul
δρακων θαλασσιος,δράκων θαλάσσιος,δρακων θαλασσιος,1,1,DIOSC_DMM,Dioscorides
δρακων θαλαττιος,δράκων θαλάττιος,δρακων θαλαττιος,2,2,AET_LM;GAL_SMT,Aetius;Galen
δριμεια ιρις,δριμεῖα ἶρις,δριμεια ιρις,1,1,AET_LM,Aetius
δριμεια τεφρα,δριμεῖα τέφρα,δριμεια τεφρα,1,1,PAUL_AEG,Paul
δροσομελι,δροσόμελι,δροσομελι,1,1,GAL_ALIM,Galen
δροσος,δρόσος,δροσος,4,4,AET_LM;DIOSC_DMM;GAL_ALIM;GAL_SMT,Aetius;Dioscorides;Galen
δροσος,δρόσος,δροσος,1,1,ORIB_CM,Oribasius
δρυινος ανθραξ,δρυῖνος ἄνθραξ,δρυινος ανθραξ,1,1,DIOSC_DMM,Dioscorides
δρυοπτερις,δρυοπτερίς,δρυοπτερις,2,2,DIOSC_DMM;ORIB_CM,Dioscorides;Oribasius
δρυοπτερις,δρυοπτερὶς,δρυοπτερις,1,1,PAUL_AEG,Paul
δρυοπτερις,δρυοπτερίς,δρυοπτερις,1,1,GAL_SMT,Galen
δρυπεπειρος ελαια,δρυπέπειρος ἐλαία,δρυπεπειρος ελαια,1,1,AET_LM,Aetius
δρυπεπης,δρυπεπής,δρυπεπης,1,1,GAL_ALIM,Galen
δρυπετος,δρυπετός,δρυπετος,1,1,GAL_SMT,Galen
δρυς,δρῦς,δρυς,17,17,AET_LM;DIOSC_DMM;GAL_SMT;PAUL_AEG,Aetius;Dioscorides;Galen;Paul
δυσαρον,δύσαρον,δυσαρον,1,1,DIOSC_DMM,Dioscorides
δωριας,δωριάς,δωριας,1,1,PAUL_AEG,Paul
δωρις,Δωρίς,δωρις,1,1,DIOSC_DMM,Dioscorides
εαρινος,ἐαρινός,εαρινος,1,1,DIOSC_DMM,Dioscorides
εβενος,ἔβενος,εβενος,4,4,AET_LM;DIOSC_DMM;GAL_SMT;PAUL_AEG,Aetius;Dioscorides;Galen;Paul
εβενος αιθιοπικη,ἔβενος Αἰθιοπική,εβενος αιθιοπικη,1,1,DIOSC_DMM,Dioscorides
εβενος ινδικη,ἔβενος Ἰνδική,εβενος ινδικη,1,1,DIOSC_DMM,Dioscorides
εβενος ξυλον,ἔβενος ξύλον,εβενος ξυλον,1,1,AET_LM,Aetius
εβενος το ξυλον,Ἔβενος τὸ ξύλον,εβενος το ξυλον,1,1,PAUL_AEG,Paul
εβισκος,ἐβίσκος,εβισκος,4,4,AET_LM;DIOSC_DMM;GAL_SMT;PAUL_AEG,Aetius;Dioscorides;Galen;Paul
εγκεφαλον,ἐγκέφαλον,εγκεφαλον,1,1,AET_LM,Aetius
εγκεφαλον αλεκτρυονος,ἐγκέφαλον ἀλεκτρυόνος,εγκεφαλον αλεκτρυονος,1,1,PAUL_AEG,Paul
εγκεφαλον λαγωου,Ἐγκέφαλον λαγωοῦ,εγκεφαλον λαγωου,1,1,PAUL_AEG,Paul
εγκεφαλον της γαλης,ἐγκέφαλον τῆς γαλῆς,εγκεφαλον της γαλης,1,1,PAUL_AEG,Paul
εγκεφαλον της καμηλου,ἐγκέφαλον τῆς καμήλου,εγκεφαλον της καμηλου,1,1,PAUL_AEG,Paul
εγκεφαλον της χελιδονος,ἐγκέφαλον τῆς χελιδόνος,εγκεφαλον της χελιδονος,1,1,PAUL_AEG,Paul
εγκεφαλον των προβατων,ἐγκέφαλον τῶν προβάτων,εγκεφαλον των προβατων,1,1,PAUL_AEG,Paul
εγκεφαλος,ἐγκέφαλος,εγκεφαλος,5,5,AET_LM;DIOSC_DMM;GAL_SMT;PAUL_AEG,Aetius;Dioscorides;Galen;Paul
εγκεφαλος,ἐγκέφαλος,εγκεφαλος,2,2,AET_LM;GAL_SMT,Aetius;Galen
εγκεφαλος ανθρωπου,ἐγκέφαλος ἀνθρώπου,εγκεφαλος ανθρωπου,1,1,GAL_SMT,Galen
εγκεφαλος λαγωος,ἐγκέφαλος λαγωός,εγκεφαλος λαγωος,1,1,GAL_SMT,Galen
εγκεφαλω,ἐγκεφάλῳ,εγκεφαλω,1,1,ORIB_CM,Oribasius
εγχελυς,ἔγχελυς,εγχελυς,1,1,AET_LM,Aetius
εδεσμα,ἔδεσμα,εδεσμα,1,1,GAL_SMT,Galen
εδωδιμον,ἐδώδιμον,εδωδιμον,1,1,GAL_SMT,Galen
εδωδιμον,ἐδώδιμον,εδωδιμον,2,2,PAUL_AEG,Paul
εδωδιμον περσικον,ἐδώδιμον περσικόν,εδωδιμον περσικον,1,1,GAL_SMT,Galen
εδωδιμον περσικον,ἐδώδιμον περσικόν,εδωδιμον περσικον,1,1,PAUL_AEG,Paul
εδωδιμος θερμος,ἐδώδιμος θέρμος,εδωδιμος θερμος,1,1,PAUL_AEG,Paul
ειλικρινης γη,εἰλικρινής γῆ,ειλικρινης γη,1,1,ORIB_CM,Oribasius
εκ του καρπου,ἐκ τοῦ καρποῦ,εκ του καρπου,1,1,DIOSC_DMM,Dioscorides
εκ του καρπου της δαφνης,ἐκ τοῦ καρποῦ τῆς δάφνης,εκ του καρπου της δαφνης,1,1,AET_LM,Aetius
εκβλαστημα,ἐκβλάστημα,εκβλαστημα,2,2,AET_LM;GAL_SMT,Aetius;Galen
εκλευκος,ἔκλευκος,εκλευκος,1,1,AET_LM,Aetius
εκτομον,ἔκτομον,εκτομον,1,1,DIOSC_DMM,Dioscorides
εκφυσεις,ἐκφύσεις,εκφυσεις,1,1,DIOSC_DMM,Dioscorides
ελαια,ἐλαία,ελαια,41,39,AET_LM;DIOSC_DMM;GAL_ALIM;GAL_SMT;ORIB_CM;PAUL_AEG,Aetius;Dioscorides;Galen;Oribasius;Paul
ελαια,ἐλαία,ελαια,4,4,GAL_SMT;ORIB_CM;PAUL_AEG,Galen;Oribasius;Paul
ελαια αγρια,ἐλαία ἀγρία,ελαια αγρια,2,2,DIOSC_DMM;ORIB_CM,Dioscorides;Oribasius
ελαια αγρια,ἐλαία ἄγρια,ελαια αγρια,1,1,GAL_SMT,Galen
ελαια αιθιοπικη,ἐλαία αἰθιοπική,ελαια αιθιοπικη,1,1,PAUL_AEG,Paul
ελαιας αιθιοπικης το δακρυον,Ἐλαίας Αἰθιοπικῆς τὸ δάκρυον,ελαιας αιθιοπικης το δακρυον,1,1,PAUL_AEG,Paul
ελαιας θαλλοι,Ἐλαίας θαλλοὶ,ελαιας θαλλοι,1,1,ORIB_CM,Oribasius
ελαιας καρπος,ἐλαίας καρπός,ελαιας καρπος,1,1,AET_LM,Aetius
ελαιας καρπος,Ἐλαίας καρπὸς,ελαιας καρπος,1,1,ORIB_CM,Oribasius
ελαιομελι,ἐλαιόμελι,ελαιομελι,1,1,DIOSC_DMM,Dioscorides
ελαιον,ἔλαιον,ελαιον,270,270,AET_LM;DIOSC_DMM;GAL_ALIM;GAL_SMT;ORIB_CM;PAUL_AEG,Aetius;Dioscorides;Galen;Oribasius;Paul
ελαιον αγριας ελαιας,ἔλαιον ἀγρίας ἐλαίας,ελαιον αγριας ελαιας,3,3,DIOSC_DMM;GAL_SMT,Dioscorides;Galen
ελαιον βαλανινον,ἔλαιον βαλάνινον,ελαιον βαλανινον,1,1,DIOSC_DMM,Dioscorides
ελαιον βαλανινον,ἔλαιον βαλανῖνον,ελαιον βαλανινον,2,2,DIOSC_DMM,Dioscorides
ελαιον γλυκυ,ἔλαιον γλυκύ,ελαιον γλυκυ,5,5,AET_LM;GAL_SMT,Aetius;Galen
ελαιον γλυκυ ιταλικον,ἔλαιον γλυκὺ ἰταλικόν,ελαιον γλυκυ ιταλικον,1,1,AET_LM,Aetius
ελαιον εκ ελαιας,ἔλαιον ἐκ ἐλαίας,ελαιον εκ ελαιας,1,1,ORIB_CM,Oribasius
ελαιον εκ καρπου,ἔλαιον ἐκ καρποῦ,ελαιον εκ καρπου,1,1,AET_LM,Aetius
ελαιον εκ σησαμου,ἔλαιον ἐκ σήσαμου,ελαιον εκ σησαμου,1,1,ORIB_CM,Oribasius
ελαιον εκ του καρπου,ἔλαιον ἐκ τοῦ καρποῦ,ελαιον εκ του καρπου,1,1,GAL_SMT,Galen
ελαιον ελαιας αγριας,ἔλαιον ἐλαίας ἀγρίας,ελαιον ελαιας αγριας,1,1,ORIB_CM,Oribasius
ελαιον ιρινον,ἔλαιον ἴρινον,ελαιον ιρινον,1,1,DIOSC_DMM,Dioscorides
ελαιον κικινον,ἔλαιον κίκινον,ελαιον κικινον,3,3,AET_LM,Aetius
ελαιον κρινινον,ἔλαιον κρίνινον,ελαιον κρινινον,1,1,DIOSC_DMM,Dioscorides
ελαιον λεπτομερες,ἔλαιον λεπτομερές,ελαιον λεπτομερες,1,1,GAL_SMT,Galen
ελαιον λιπαρον,ἔλαιον λιπαρόν,ελαιον λιπαρον,1,1,ORIB_CM,Oribasius
ελαιον μυρσινον,ἔλαιον μύρσινον,ελαιον μυρσινον,1,1,AET_LM,Aetius
ελαιον ομφακιζον,ἔλαιον ὀμφακίζον,ελαιον ομφακιζον,3,3,AET_LM,Aetius
ελαιον ομφακινον,ἔλαιον ὀμφάκινον,ελαιον ομφακινον,1,1,GAL_SMT,Galen
ελαιον ομφακινον,ἔλαιον ὀμφακῖνον,ελαιον ομφακινον,9,9,AET_LM;DIOSC_DMM,Aetius;Dioscorides
ελαιον παλαιον,ἔλαιον παλαιόν,ελαιον παλαιον,7,7,AET_LM;DIOSC_DMM;GAL_SMT,Aetius;Dioscorides;Galen
ελαιον παλαιος,ἔλαιον παλαιός,ελαιον παλαιος,1,1,AET_LM,Aetius
ελαιον πεπλυμενον,ἔλαιον πεπλυμένον,ελαιον πεπλυμενον,1,1,DIOSC_DMM,Dioscorides
ελαιον πρωτειον,ἔλαιον πρωτεῖον,ελαιον πρωτειον,1,1,AET_LM,Aetius
ελαιον ροδινον,ἔλαιον ῥοδῖνον,ελαιον ροδινον,1,1,AET_LM,Aetius
ελαιον ροδινον,ἔλαιον ῥόδινον,ελαιον ροδινον,1,1,DIOSC_DMM,Dioscorides
ελαιον σησαμινον,ἔλαιον σησαμῖνον,ελαιον σησαμινον,1,1,AET_LM,Aetius
ελαιον σκιλλητικον,ἔλαιον σκιλλητικόν,ελαιον σκιλλητικον,1,1,DIOSC_DMM,Dioscorides
ελαιωδης κεδρεα,ἐλαιώδης κεδρέα,ελαιωδης κεδρεα,1,1,GAL_SMT,Galen
ελασμα μολυβδινος,ἔλασμα μολύβδινος,ελασμα μολυβδινος,1,1,PAUL_AEG,Paul
ελατη,ἐλάτη,ελατη,6,6,DIOSC_DMM;ORIB_CM;PAUL_AEG,Dioscorides;Oribasius;Paul
ελατη φοινικινη,ἐλάτη φοινικίνη,ελατη φοινικινη,1,1,DIOSC_DMM,Dioscorides
ελατην,ἐλάτην,ελατην,1,1,GAL_SMT,Galen
ελατινη,ἐλατίνη,ελατινη,6,6,DIOSC_DMM;GAL_SMT;ORIB_CM;PAUL_AEG,Dioscorides;Galen;Oribasius;Paul
ελατινη,ἐλατίνη,ελατινη,1,1,PAUL_AEG,Paul
ελατινη,Ἐλατίνη,ελατινη,1,1,ORIB_CM,Oribasius
ελαφειον στεαρ,ἐλάφειον στέαρ,ελαφειον στεαρ,1,1,DIOSC_DMM,Dioscorides
ελαφειος,ἐλάφειος,ελαφειος,1,1,DIOSC_DMM,Dioscorides
ελαφειος μυελος,ἐλάφειος μυελός,ελαφειος μυελος,1,1,GAL_SMT,Galen
ελαφοβοσκον,ἐλαφοβόσκον,ελαφοβοσκον,2,2,DIOSC_DMM,Dioscorides
ελαφοβοσκον,ἐλαφόβοσκον,ελαφοβοσκον,1,1,AET_LM,Aetius
ελαφοβοσκος,ἐλαφοβοσκος,ελαφοβοσκος,1,1,PAUL_AEG,Paul
ελαφοβοσκος,ἐλαφοβόσκος,ελαφοβοσκος,1,1,DIOSC_DMM,Dioscorides
ελαφοβοσκος,ἐλαφόβοσκος,ελαφοβοσκος,2,2,GAL_SMT;ORIB_CM,Galen;Oribasius
ελαφος,ἔλαφος,ελαφος,5,5,AET_LM;DIOSC_DMM;GAL_SMT,Aetius;Dioscorides;Galen
ελαφου κερας,ἐλάφου κέρας,ελαφου κερας,1,1,DIOSC_DMM,Dioscorides
ελαφου κερας,ἐλάφου κέρας,ελαφου κερας,1,1,AET_LM,Aetius
ελειος ακτη,ἕλειος ἀκτή,ελειος ακτη,1,1,DIOSC_DMM,Dioscorides
ελελισφακον,ἐλελίσφακον,ελελισφακον,1,1,DIOSC_DMM,Dioscorides
ελελισφακος,ἐλελίσφακος,ελελισφακος,5,5,AET_LM;DIOSC_DMM;GAL_SMT,Aetius;Dioscorides;Galen
ελελισφακος,ἐλελισφάκος,ελελισφακος,1,1,DIOSC_DMM,Dioscorides
ελελισφακος,ἐλελίσφακος,ελελισφακος,1,1,PAUL_AEG,Paul
ελελισφακος,Ἐλελίσφακος,ελελισφακος,1,1,ORIB_CM,Oribasius
ελενιον,ἐλένιον,ελενιον,1,1,GAL_SMT,Galen
ελενιον,ἑλένιον,ελενιον,10,10,AET_LM;DIOSC_DMM;ORIB_CM;PAUL_AEG,Aetius;Dioscorides;Oribasius;Paul
ελενιον,Ἑλένιον,ελενιον,3,3,DIOSC_DMM,Dioscorides
ελενιου ριζα,ἐλενίου ῥίζα,ελενιου ριζα,1,1,GAL_SMT,Galen
ελενιου ριζα,ἑλενίου ῥίζα,ελενιου ριζα,1,1,AET_LM,Aetius
ελενιου ριζας,Ἑλενίου ῥίζας,ελενιου ριζας,1,1,DIOSC_DMM,Dioscorides
ελενιου ριζη,ἑλενίου ῥίζῃ,ελενιου ριζη,1,1,DIOSC_DMM,Dioscorides
ελενιου ριζης,Ἑλενίου ῥίζης,ελενιου ριζης,1,1,DIOSC_DMM,Dioscorides
ελεοσελινον,ἐλεοσέλινον,ελεοσελινον,1,1,DIOSC_DMM,Dioscorides
ελεοσελινον,ἐλεοσέλινον,ελεοσελινον,1,1,PAUL_AEG,Paul
ελεφαντειος,ἐλεφάντειος,ελεφαντειος,1,1,DIOSC_DMM,Dioscorides
ελεφαντος οδοντος,ἐλέφαντος ὀδόντος,ελεφαντος οδοντος,1,1,DIOSC_DMM,Dioscorides
ελεφας,ἐλέφας,ελεφας,4,4,DIOSC_DMM;ORIB_CM;PAUL_AEG,Dioscorides;Oribasius;Paul
ελικας,ἕλικας,ελικας,1,1,DIOSC_DMM,Dioscorides
ελικες,ἕλικες,ελικες,3,3,DIOSC_DMM,Dioscorides
ελιξ,ἕλιξ,ελιξ,1,1,DIOSC_DMM,Dioscorides
ελιχρυσον,ἐλίχρυσον,ελιχρυσον,1,1,PAUL_AEG,Paul
ελιχρυσον,ἑλίχρυσον,ελιχρυσον,1,1,DIOSC_DMM,Dioscorides
ελιχρυσος,ἑλίχρυσος,ελιχρυσος,1,1,DIOSC_DMM,Dioscorides
ελκυσμα,ἕλκυσμα,ελκυσμα,5,5,AET_LM;DIOSC_DMM;GAL_SMT;ORIB_CM;PAUL_AEG,Aetius;Dioscorides;Galen;Oribasius;Paul
ελκυσμα αργυρου,ἕλκυσμα ἀργύρου,ελκυσμα αργυρου,1,1,PAUL_AEG,Paul
ελλεβορινη,ἐλλεβορίνη,ελλεβορινη,2,2,DIOSC_DMM;PAUL_AEG,Dioscorides;Paul
ελλεβορος,ἐλλέβορος,ελλεβορος,15,15,AET_LM;DIOSC_DMM;GAL_ALIM;GAL_SMT;PAUL_AEG,Aetius;Dioscorides;Galen;Paul
ελλεβορος,ἑλλέβορος,ελλεβορος,15,15,AET_LM;DIOSC_DMM;ORIB_CM;PAUL_AEG,Aetius;Dioscorides;Oribasius;Paul
ελλεβορος λευκος,ἐλλέβορος λευκός,ελλεβορος λευκος,6,6,DIOSC_DMM;GAL_SMT;PAUL_AEG,Dioscorides;Galen;Paul
ελλεβορος λευκος,ἑλλέβορος λευκός,ελλεβορος λευκος,1,1,DIOSC_DMM,Dioscorides
ελλεβορος μελας,ἐλλέβορος μέλας,ελλεβορος μελας,2,2,DIOSC_DMM;GAL_SMT,Dioscorides;Galen
ελλεβορος μελας,ἑλλέβορος μέλας,ελλεβορος μελας,5,5,DIOSC_DMM,Dioscorides
ελμις,ἕλμις,ελμις,1,1,PAUL_AEG,Paul
ελξινη,ἑλξίνη,ελξινη,16,16,AET_LM;DIOSC_DMM;GAL_SMT;ORIB_CM;PAUL_AEG,Aetius;Dioscorides;Galen;Oribasius;Paul
ελξινη,ἑλξίνη,ελξινη,2,2,PAUL_AEG,Paul
ελξινη,ἕλξινη,ελξινη,1,1,DIOSC_DMM,Dioscorides
ελυμος,ἔλυμος,ελυμος,5,5,AET_LM;DIOSC_DMM;GAL_SMT;ORIB_CM;PAUL_AEG,Aetius;Dioscorides;Galen;Oribasius;Paul
ελυτροις,ἐλύτροις,ελυτροις,1,1,DIOSC_DMM,Dioscorides
εμβρυον,ἔμβρυον,εμβρυον,36,36,AET_LM;DIOSC_DMM;GAL_SMT;PAUL_AEG,Aetius;Dioscorides;Galen;Paul
εμβρυον νεκρον,ἔμβρυον νεκρόν,εμβρυον νεκρον,1,1,GAL_SMT,Galen
εμμηνα,ἔμμηνα,εμμηνα,72,72,AET_LM;DIOSC_DMM;GAL_SMT;PAUL_AEG,Aetius;Dioscorides;Galen;Paul
εμμηνια,ἐμμήνια,εμμηνια,2,2,AET_LM,Aetius
εμμηνον,ἔμμηνον,εμμηνον,21,21,AET_LM;DIOSC_DMM;GAL_SMT,Aetius;Dioscorides;Galen
