occurrence_id,term_key,entry_id,text_source,author_group,result_run,entry_ref,chapter_title_gr,display,lemma_gr,label,normalized,lemma_normalized,is_multiword,head_lemma_normalized,substance_lemma_normalized,part_lemma_normalized,variant_place_lemma_normalized,confidence,lemma_confidence,result_file,applies_to_kind,applies_to_lemma_normalized,applies_to_substance_lemma_normalized,applies_to_part_lemma_normalized
entries_full_v3:AET_LM-1.379:33,σταφυλη αυστηρα,AET_LM-1.379,AET_LM,Aetius,entries_full_v3,1.379,σταφυλή,αὐστηραὶ σταφυλαὶ,σταφυλὴ αὐστηρά,SUBSTANCE,αυστηραι σταφυλαι,σταφυλη αυστηρα,true,σταφυλη,,,,0.750,0.750,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.379.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.379:34,συκον,AET_LM-1.379,AET_LM,Aetius,entries_full_v3,1.379,σταφυλή,σύκων,σύκον,SUBSTANCE,συκων,συκον,false,,,,,0.700,0.900,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.379.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.379:35,ουρον,AET_LM-1.379,AET_LM,Aetius,entries_full_v3,1.379,σταφυλή,οὔρων,οὖρον,SUBSTANCE,ουρων,ουρον,false,,,,,0.600,0.900,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.379.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.379:36,δερμα,AET_LM-1.379,AET_LM,Aetius,entries_full_v3,1.379,σταφυλή,δέρμα,,SUBSTANCE_PART,δερμα,,false,,σταφυλη,δερμα,,0.800,0.000,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.379.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.379:37,γιγαρτα,AET_LM-1.379,AET_LM,Aetius,entries_full_v3,1.379,σταφυλή,γίγαρτα,,SUBSTANCE_PART,γιγαρτα,,false,,σταφυλη,γιγαρτον,,0.850,0.000,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.379.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.379:38,σαρκα,AET_LM-1.379,AET_LM,Aetius,entries_full_v3,1.379,σταφυλή,σάρκα,,SUBSTANCE_PART,σαρκα,,false,,σταφυλη,σαρξ,,0.750,0.000,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.379.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.38:24,ανθεμις,AET_LM-1.38,AET_LM,Aetius,entries_full_v3,1.38,ἀνθεμὶς ἢ χαμαίμηλον,ἀνθεμὶς,ἀνθεμίς,SUBSTANCE,ανθεμις,ανθεμις,false,,,,,0.950,0.900,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.38.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.38:25,ελαιον,AET_LM-1.38,AET_LM,Aetius,entries_full_v3,1.38,ἀνθεμὶς ἢ χαμαίμηλον,ἐλαίῳ,ἔλαιον,SUBSTANCE,ελαιω,ελαιον,false,,,,,0.920,0.960,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.38.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.38:26,ελαιον πρωτειον,AET_LM-1.38,AET_LM,Aetius,entries_full_v3,1.38,ἀνθεμὶς ἢ χαμαίμηλον,ἐλαίου πρωτείου,ἔλαιον πρωτεῖον,SUBSTANCE,ελαιου πρωτειου,ελαιον πρωτειον,true,ελαιον,,,,0.780,0.780,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.38.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.38:27,ιδρως,AET_LM-1.38,AET_LM,Aetius,entries_full_v3,1.38,ἀνθεμὶς ἢ χαμαίμηλον,ἱδρὼς,ἱδρώς,SUBSTANCE,ιδρως,ιδρως,false,,,,,0.600,0.900,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.38.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.38:28,οξος,AET_LM-1.38,AET_LM,Aetius,entries_full_v3,1.38,ἀνθεμὶς ἢ χαμαίμηλον,ὄξει,ὄξος,SUBSTANCE,οξει,οξος,false,,,,,0.880,0.950,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.38.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.38:29,φαρμακον,AET_LM-1.38,AET_LM,Aetius,entries_full_v3,1.38,ἀνθεμὶς ἢ χαμαίμηλον,φαρμάκων,φάρμακον,SUBSTANCE,φαρμακων,φαρμακον,false,,,,,0.620,0.940,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.38.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.38:30,υδωρ,AET_LM-1.38,AET_LM,Aetius,entries_full_v3,1.38,ἀνθεμὶς ἢ χαμαίμηλον,ὕδατος,ὕδωρ,SUBSTANCE,υδατος,υδωρ,false,,,,,0.750,0.950,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.38.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.38:31,χαμαιμηλον,AET_LM-1.38,AET_LM,Aetius,entries_full_v3,1.38,ἀνθεμὶς ἢ χαμαίμηλον,χαμαίμηλον,χαμαίμηλον,SUBSTANCE,χαμαιμηλον,χαμαιμηλον,false,,,,,0.950,0.920,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.38.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.38:32,ανθος,AET_LM-1.38,AET_LM,Aetius,entries_full_v3,1.38,ἀνθεμὶς ἢ χαμαίμηλον,ἄνθος,,SUBSTANCE_PART,ανθος,,false,,χαμαιμηλον,ανθος,,0.860,0.000,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.38.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.380:26,αλευρον,AET_LM-1.380,AET_LM,Aetius,entries_full_v3,1.380,σῦκα,ἄλευρον,ἄλευρον,SUBSTANCE,αλευρον,αλευρον,false,,,,,0.720,0.900,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.380.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.380:27,γληχων,AET_LM-1.380,AET_LM,Aetius,entries_full_v3,1.380,σῦκα,γλήχωνος,γλήχων,SUBSTANCE,γληχωνος,γληχων,false,,,,,0.900,0.860,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.380.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.380:28,ζιγγιβερις,AET_LM-1.380,AET_LM,Aetius,entries_full_v3,1.380,σῦκα,ζιγγιβέρεως,ζιγγίβερις,SUBSTANCE,ζιγγιβερεως,ζιγγιβερις,false,,,,,0.880,0.780,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.380.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.380:29,θυμβρα,AET_LM-1.380,AET_LM,Aetius,entries_full_v3,1.380,σῦκα,θύμβρας,θύμβρα,SUBSTANCE,θυμβρας,θυμβρα,false,,,,,0.900,0.860,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.380.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.380:30,θυμος,AET_LM-1.380,AET_LM,Aetius,entries_full_v3,1.380,σῦκα,θύμων,θύμος,SUBSTANCE,θυμων,θυμος,false,,,,,0.900,0.860,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.380.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.380:31,ισχας,AET_LM-1.380,AET_LM,Aetius,entries_full_v3,1.380,σῦκα,ἰσχάδες,ἰσχάς,SUBSTANCE,ισχαδες,ισχας,false,,,,,0.860,0.760,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.380.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.380:32,καλαμινθη,AET_LM-1.380,AET_LM,Aetius,entries_full_v3,1.380,σῦκα,καλαμίνθης,καλαμίνθη,SUBSTANCE,καλαμινθης,καλαμινθη,false,,,,,0.900,0.840,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.380.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.380:33,μελι,AET_LM-1.380,AET_LM,Aetius,entries_full_v3,1.380,σῦκα,μέλιτι,μέλι,SUBSTANCE,μελιτι,μελι,false,,,,,0.920,0.920,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.380.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.380:34,ξηρον συκον,AET_LM-1.380,AET_LM,Aetius,entries_full_v3,1.380,σῦκα,ξηρὰ σῦκα,ξηρὸν σῦκον,SUBSTANCE,ξηρα συκα,ξηρον συκον,true,συκον,,,,0.900,0.840,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.380.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.380:35,οριγανον,AET_LM-1.380,AET_LM,Aetius,entries_full_v3,1.380,σῦκα,ὀριγάνου,ὀρίγανον,SUBSTANCE,οριγανου,οριγανον,false,,,,,0.900,0.860,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.380.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.380:36,πεπερι,AET_LM-1.380,AET_LM,Aetius,entries_full_v3,1.380,σῦκα,πεπέρεως,πέπερι,SUBSTANCE,πεπερεως,πεπερι,false,,,,,0.900,0.840,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.380.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.380:37,πυρινον αλευρον,AET_LM-1.380,AET_LM,Aetius,entries_full_v3,1.380,σῦκα,πύρινον ἄλευρον,πύρινον ἄλευρον,SUBSTANCE,πυρινον αλευρον,πυρινον αλευρον,true,αλευρον,,,,0.820,0.760,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.380.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.380:38,συκον,AET_LM-1.380,AET_LM,Aetius,entries_full_v3,1.380,σῦκα,σῦκα,σῦκον,SUBSTANCE,συκα,συκον,false,,,,,0.960,0.900,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.380.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.380:39,υδωρ,AET_LM-1.380,AET_LM,Aetius,entries_full_v3,1.380,σῦκα,ὕδατι,ὕδωρ,SUBSTANCE,υδατι,υδωρ,false,,,,,0.900,0.920,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.380.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.380:40,χλωρον συκον,AET_LM-1.380,AET_LM,Aetius,entries_full_v3,1.380,σῦκα,χλωρὰ σῦκα,χλωρὸν σῦκον,SUBSTANCE,χλωρα συκα,χλωρον συκον,true,συκον,,,,0.860,0.780,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.380.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.381:16,αιμα,AET_LM-1.381,AET_LM,Aetius,entries_full_v3,1.381,σύμφυτον πετραῖον,αἵματος,αἷμα,SUBSTANCE,αιματος,αιμα,false,,,,,0.850,0.950,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.381.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.381:17,πυον,AET_LM-1.381,AET_LM,Aetius,entries_full_v3,1.381,σύμφυτον πετραῖον,πῦον,πῦον,SUBSTANCE,πυον,πυον,false,,,,,0.850,0.950,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.381.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.381:18,συμφυτον,AET_LM-1.381,AET_LM,Aetius,entries_full_v3,1.381,σύμφυτον πετραῖον,σύμφυτον,σύμφυτον,SUBSTANCE,συμφυτον,συμφυτον,false,,,,,0.900,0.900,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.381.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.381:19,συμφυτον πετραιον,AET_LM-1.381,AET_LM,Aetius,entries_full_v3,1.381,σύμφυτον πετραῖον,σύμφυτον πετραῖον,σύμφυτον πετραῖον,SUBSTANCE,συμφυτον πετραιον,συμφυτον πετραιον,true,συμφυτον,,,,0.900,0.850,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.381.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.382:5,μορον,AET_LM-1.382,AET_LM,Aetius,entries_full_v3,1.382,περὶ συκομόρων,μόρα,μόρον,SUBSTANCE,μορα,μορον,false,,,,,0.840,0.850,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.382.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.382:6,συκομορος,AET_LM-1.382,AET_LM,Aetius,entries_full_v3,1.382,περὶ συκομόρων,συκομόρων,συκόμορος,SUBSTANCE,συκομορων,συκομορος,false,,,,,0.860,0.780,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.382.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.382:7,συκον,AET_LM-1.382,AET_LM,Aetius,entries_full_v3,1.382,περὶ συκομόρων,σύκῳ,σῦκον,SUBSTANCE,συκω,συκον,false,,,,,0.800,0.900,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.382.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.382:8,καρπος,AET_LM-1.382,AET_LM,Aetius,entries_full_v3,1.382,περὶ συκομόρων,καρπὸς,,SUBSTANCE_PART,καρπος,,false,,συκομορος,καρπος,,0.900,0.000,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.382.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.383:15,αιμα,AET_LM-1.383,AET_LM,Aetius,entries_full_v3,1.383,σχῖνος ὁ θάμνος,αἵματος,αἷμα,SUBSTANCE,αιματος,αιμα,false,,,,,0.750,0.850,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.383.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.383:16,σχινος,AET_LM-1.383,AET_LM,Aetius,entries_full_v3,1.383,σχῖνος ὁ θάμνος,σχῖνος,σχῖνος,SUBSTANCE,σχινος,σχινος,false,,,,,0.950,0.950,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.383.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.384:13,καταμηνια,AET_LM-1.384,AET_LM,Aetius,entries_full_v3,1.384,σχοίνου ἄνθος,καταμηνίων,καταμήνια,SUBSTANCE,καταμηνιων,καταμηνια,false,,,,,0.800,0.800,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.384.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.384:14,σχοινος,AET_LM-1.384,AET_LM,Aetius,entries_full_v3,1.384,σχοίνου ἄνθος,σχοίνου,σχοῖνος,SUBSTANCE,σχοινου,σχοινος,false,,,,,0.700,0.800,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.384.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.384:15,σχοινου ανθος,AET_LM-1.384,AET_LM,Aetius,entries_full_v3,1.384,σχοίνου ἄνθος,σχοίνου ἄνθος,,SUBSTANCE_PART,σχοινου ανθος,,true,,σχοινος,ανθος,,0.950,0.000,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.384.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.385:20,οινος,AET_LM-1.385,AET_LM,Aetius,entries_full_v3,1.385,σχοῖνος <ἑ>λεία,οἴνου,οἶνος,SUBSTANCE,οινου,οινος,false,,,,,0.850,0.900,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.385.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.385:21,ολοσχοινος,AET_LM-1.385,AET_LM,Aetius,entries_full_v3,1.385,σχοῖνος <ἑ>λεία,ὁλόσχοινος,ὁλόσχοινος,SUBSTANCE,ολοσχοινος,ολοσχοινος,false,,,,,0.900,0.850,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.385.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.385:22,οξυσχοινος,AET_LM-1.385,AET_LM,Aetius,entries_full_v3,1.385,σχοῖνος <ἑ>λεία,ὀξύσχοινος,ὀξύσχοινος,SUBSTANCE,οξυσχοινος,οξυσχοινος,false,,,,,0.900,0.850,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.385.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.385:23,σχοινος,AET_LM-1.385,AET_LM,Aetius,entries_full_v3,1.385,σχοῖνος <ἑ>λεία,σχοίνου,σχοῖνος,SUBSTANCE,σχοινου,σχοινος,false,,,,,0.900,0.850,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.385.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.385:24,σχοινος λειος,AET_LM-1.385,AET_LM,Aetius,entries_full_v3,1.385,σχοῖνος <ἑ>λεία,σχοίνου λείας,σχοῖνος λεῖος,SUBSTANCE,σχοινου λειας,σχοινος λειος,true,σχοινος,,,,0.750,0.600,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.385.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.385:25,ο καρπος της ολοσχοινου,AET_LM-1.385,AET_LM,Aetius,entries_full_v3,1.385,σχοῖνος <ἑ>λεία,ὁ καρπὸς τῆς ὁλοσχοίνου,,SUBSTANCE_PART,ο καρπος της ολοσχοινου,,true,,ολοσχοινος,καρπος,,0.850,0.000,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.385.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.385:26,ταυτης ο καρπος,AET_LM-1.385,AET_LM,Aetius,entries_full_v3,1.385,σχοῖνος <ἑ>λεία,ταύτης ὁ καρπός,,SUBSTANCE_PART,ταυτης ο καρπος,,true,,οξυσχοινος,καρπος,,0.800,0.000,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.385.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.386:5,τερεβινθος,AET_LM-1.386,AET_LM,Aetius,entries_full_v3,1.386,τερέβινθος,τερεβίνθου,τερέβινθος,SUBSTANCE,τερεβινθου,τερεβινθος,false,,,,,0.920,0.900,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.386.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.386:6,καρπος,AET_LM-1.386,AET_LM,Aetius,entries_full_v3,1.386,τερέβινθος,καρπός,,SUBSTANCE_PART,καρπος,,false,,τερεβινθος,καρπος,,0.900,0.000,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.386.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.386:7,φλοιος,AET_LM-1.386,AET_LM,Aetius,entries_full_v3,1.386,τερέβινθος,φλοιὸς,,SUBSTANCE_PART,φλοιος,,false,,τερεβινθος,φλοιος,,0.900,0.000,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.386.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.386:8,φυλλα,AET_LM-1.386,AET_LM,Aetius,entries_full_v3,1.386,τερέβινθος,φύλλα,,SUBSTANCE_PART,φυλλα,,false,,τερεβινθος,φυλλον,,0.900,0.000,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.386.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.387:17,μαλαχη,AET_LM-1.387,AET_LM,Aetius,entries_full_v3,1.387,τεῦτλον,μαλάχης,μαλάχη,SUBSTANCE,μαλαχης,μαλαχη,false,,,,,0.850,0.900,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.387.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.387:18,ναπυς,AET_LM-1.387,AET_LM,Aetius,entries_full_v3,1.387,τεῦτλον,νάπυος,νάπυς,SUBSTANCE,ναπυος,ναπυς,false,,,,,0.850,0.800,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.387.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.387:19,οξος,AET_LM-1.387,AET_LM,Aetius,entries_full_v3,1.387,τεῦτλον,ὄξους,ὄξος,SUBSTANCE,οξους,οξος,false,,,,,0.900,0.900,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.387.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.387:20,τευτλον,AET_LM-1.387,AET_LM,Aetius,entries_full_v3,1.387,τεῦτλον,τεῦτλον,τεῦτλον,SUBSTANCE,τευτλον,τευτλον,false,,,,,0.950,0.950,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.387.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.387:21,ριζαν,AET_LM-1.387,AET_LM,Aetius,entries_full_v3,1.387,τεῦτλον,ῥίζαν,,SUBSTANCE_PART,ριζαν,,false,,τευτλον,ριζα,,0.850,0.000,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.387.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.388:17,στρυφνον ξυλον,AET_LM-1.388,AET_LM,Aetius,entries_full_v3,1.388,τέφρα,στρυφνῶν ξύλων,στρυφνὸν ξύλον,SUBSTANCE,στρυφνων ξυλων,στρυφνον ξυλον,true,ξυλον,,,,0.700,0.700,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.388.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.388:18,τιθυμαλλος,AET_LM-1.388,AET_LM,Aetius,entries_full_v3,1.388,τέφρα,τιθυμάλλων,τιθύμαλλος,SUBSTANCE,τιθυμαλλων,τιθυμαλλος,false,,,,,0.750,0.750,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.388.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.388:19,υδωρ,AET_LM-1.388,AET_LM,Aetius,entries_full_v3,1.388,τέφρα,ὕδατι,ὕδωρ,SUBSTANCE,υδατι,υδωρ,false,,,,,0.900,0.950,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.388.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.388:20,ξυλον,AET_LM-1.388,AET_LM,Aetius,entries_full_v3,1.388,τέφρα,ξύλων,ξύλον,SUBSTANCE,ξυλων,ξυλον,false,,,,,0.850,0.900,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.388.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.389:9,θαλασσα,AET_LM-1.389,AET_LM,Aetius,entries_full_v3,1.389,τίτανος,θαλάσσῃ,θάλασσα,SUBSTANCE,θαλασση,θαλασσα,false,,,,,0.700,0.900,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.389.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.389:10,υδωρ,AET_LM-1.389,AET_LM,Aetius,entries_full_v3,1.389,τίτανος,ὕδατι,ὕδωρ,SUBSTANCE,υδατι,υδωρ,false,,,,,0.720,0.900,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.389.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.389:11,ξυλον,AET_LM-1.389,AET_LM,Aetius,entries_full_v3,1.389,τίτανος,ξύλων,ξύλον,SUBSTANCE,ξυλων,ξυλον,false,,,,,0.660,0.880,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.389.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.39:8,ανισον,AET_LM-1.39,AET_LM,Aetius,entries_full_v3,1.39,ἄνισον,ἀνίσου,ἄνισον,SUBSTANCE,ανισου,ανισον,false,,,,,0.950,0.900,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.39.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.39:9,ανισου το σπερμα,AET_LM-1.39,AET_LM,Aetius,entries_full_v3,1.39,ἄνισον,ἀνίσου τὸ σπέρμα,,SUBSTANCE_PART,ανισου το σπερμα,,true,,ανισον,σπερμα,,0.900,0.000,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.39.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.390:21,μελι,AET_LM-1.390,AET_LM,Aetius,entries_full_v3,1.390,τῆλις,μέλιτος,μέλι,SUBSTANCE,μελιτος,μελι,false,,,,,0.950,0.950,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.390.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.390:22,τηλις,AET_LM-1.390,AET_LM,Aetius,entries_full_v3,1.390,τῆλις,ἡ τῆλις,τῆλις,SUBSTANCE,η τηλις,τηλις,false,,,,,0.950,0.900,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.390.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.390:23,φοινιξ,AET_LM-1.390,AET_LM,Aetius,entries_full_v3,1.390,τῆλις,φοίνικας,φοῖνιξ,SUBSTANCE,φοινικας,φοινιξ,false,,,,,0.850,0.700,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.390.json,UNSPECIFIED,,,
entries_full_v3:AET_LM-1.390:24,χυμος,AET_LM-1.390,AET_LM,Aetius,entries_full_v3,1.390,τῆλις,χυμούς,χυμός,SUBSTANCE,χυμους,χυμος,false,,,,,0.700,0.850,outputs/vocab_entries_v3/entries_full_v3/results/AET_LM-1.390.json,UNSPECIFIED,,,
